Provider,Amount
St. Andrews Medical Clinic,"114,240.00"
St. Andrews Medical Clinic,"118,720.00"
St. Andrews Medical Clinic,"154,560.00"
St. Andrews Medical Clinic,766080
ST. BAKHITA HEALTH CENTRE UTAWALA,"10,000.00"
ST. BAKHITA HEALTH CENTRE UTAWALA,"12,731.15"
ST. BRIGITTAS CATHOLIC HOSPITAL,"140,560.00"
ST. BRIGITTAS CATHOLIC HOSPITAL,"493,440.00"
ST. BRIGITTAS CATHOLIC HOSPITAL,"940,720.00"
ST. BRIGITTAS CATHOLIC HOSPITAL,"1,731,757.00"
ST. CAMILLUS MISSION HOSPITAL KARUNGU,"45,937.12"
ST. CAMILLUS MISSION HOSPITAL KARUNGU,"569,680.00"
ST. CAMILLUS MISSION HOSPITAL KARUNGU,1503280
ST. CAMILLUS MISSION HOSPITAL KARUNGU,"1,813,680.00"
ST. CAMILLUS MISSION HOSPITAL KARUNGU,"2,162,720.00"
ST. CAMILLUS MISSION HOSPITAL KARUNGU,"4,825,280.00"
ST. CHRISTOPHER DAMA COMMUNITY CLINIC,"2,169.09"
ST. CHRISTOPHER DAMA COMMUNITY CLINIC,"2,220.68"
ST. CHRISTOPHER DAMA COMMUNITY CLINIC,"42,560.00"
ST. CHRISTOPHER DAMA COMMUNITY CLINIC,"176,800.00"
ST. CHRISTOPHER DAMA COMMUNITY CLINIC,"525,040.00"
ST. CLARE HEALTH CENTRE,"1,866.78"
ST. CLARE HEALTH CENTRE,"26,880.00"
ST. CLARE HEALTH CENTRE,"33,600.00"
St. Clare's Kaplong Mission Hospital,"618,560.00"
St. Clare's Kaplong Mission Hospital,"761,643.39"
St. Clare's Kaplong Mission Hospital,"999,438.51"
St. Clare's Kaplong Mission Hospital,"3,511,320.00"
St. Clare's Kaplong Mission Hospital,"3,518,080.00"
St. Clare's Kaplong Mission Hospital,"5,401,440.00"
St. Crispin Afya Hospital,"59,900.07"
St. Crispin Afya Hospital,"60,000.00"
St. Crispin Afya Hospital,"111,360.00"
St. Crispin Afya Hospital,"131,864.58"
St. Crispin Afya Hospital,"164,960.00"
St. Crispin Afya Hospital,"241,120.00"
ST ELIZABETH MBAGA HEALTH CENTER,"103,760.00"
ST ELIZABETH MBAGA HEALTH CENTER,"249,040.00"
ST. ELIZABETH NDISI HEALTH CENTRE,"2,488.14"
ST. FRANCIS COMMUNITY HOSPITAL,"386,860.00"
ST. FRANCIS COMMUNITY HOSPITAL,"1,023,920.00"
ST. FRANCIS COMMUNITY HOSPITAL,"1,520,650.00"
ST. FRANCIS COMMUNITY HOSPITAL,"2,187,160.00"
ST. FRANCIS MISSION HOSPITAL-MASIMBA MA,"64,172.43"
ST. FRANCIS MISSION HOSPITAL-MASIMBA MARKET,"33,600.00"
ST. FRANCIS MISSION HOSPITAL-MASIMBA MARKET,"50,320.00"
ST. FRANCIS MISSION HOSPITAL-MASIMBA MARKET,"51,869.48"
ST. FRANCIS MISSION HOSPITAL-MASIMBA MARKET,"107,520.00"
St. Helier Health Care Services,"32,400.00"
St. Helier Health Care Services,"40,726.34"
St. Helier Health Care Services,"41,269.46"
St. Helier Health Care Services,"497,120.00"
St. Helier Health Care Services,"596,880.00"
St. Helier Health Care Services,"976,640.00"
St. Jairus,"1,033.44"
St. Jairus,"1,246.51"
St. Jairus,"174,320.00"
St. Jairus,"496,800.00"
St. Jairus,"869,840.00"
St. Jairus,"2,172,960.00"
St. John Divine Nursing Home,"188,000.00"
St. John Divine Nursing Home,"335,520.00"
St. John Divine Nursing Home,"658,240.00"
St. John Divine Nursing Home,"901,120.00"
St. John of God Hospital Tigania,"130,400.00"
St. John of God Hospital Tigania,"1,070,080.00"
St. John of God Hospital Tigania,"1,266,480.00"
St. John of God Hospital Tigania,"1,339,560.00"
St. John The Baptist - Metaburo,"44,800.00"
St. John The Baptist - Metaburo,"51,566.80"
St. John The Baptist - Metaburo,"146,090.96"
St. John The Baptist - Metaburo,"160,080.00"
St. John The Baptist - Metaburo,"415,440.00"
St. John The Baptist - Metaburo,"537,240.00"
St. John The Baptist - Metaburo,790560
St. John The Baptist - Metaburo,3332800
St. John's Hospital Limited Juja,"114,153.88"
St. John's Hospital Limited Juja,"124,800.00"
St. John's Hospital Limited Juja,"130,480.00"
St. John's Hospital Limited Juja,"394,400.00"
St. John's Hospital Limited Juja,"494,400.00"
St. John's Hospital Limited Juja,"564,173.07"
ST. JOSEPH MUKASA DISPENSARY,50000
St. Joseph's Amukura Mission Health Centre,"8,960.00"
St. Joseph's Amukura Mission Health Centre,20000
St. Joseph's Amukura Mission Health Centre,"44,480.00"
St. Joseph's Amukura Mission Health Centre,"239,250.57"
ST. JOSEPH'S HOSPITAL (NYABONDO),"307,360.00"
ST. JOSEPH'S HOSPITAL (NYABONDO),"793,460.00"
ST. JOSEPH'S HOSPITAL (NYABONDO),"1,251,680.00"
ST. JOSEPH'S HOSPITAL (NYABONDO),"1,880,440.00"
ST. JOSEPH'S NURSING AND MATERNITY HOM,"4,099.69"
ST. JOSEPH'S NURSING AND MATERNITY HOM,"4,148.05"
ST. JOSEPH'S NURSING AND MATERNITY HOM,"26,880.00"
ST. JOSEPH'S NURSING AND MATERNITY HOM,"297,760.00"
ST. JUDE MEDICAL CENTRE,10000
ST. JUDE MEDICAL CENTRE,130000
ST. JUDE MEDICAL CENTRE,"132,229.20"
ST. JUDE NURSING HOME,"3,222.09"
ST. JUDE NURSING HOME,"7,954.64"
ST. JUDE NURSING HOME,"352,220.00"
ST. JUDE NURSING HOME,"697,650.00"
ST. JUDE NURSING HOME,"703,140.00"
ST. JUDE NURSING HOME,"1,181,920.00"
ST. JUDE'S SIRIMBA DISPENSARY,"63,004.41"
ST. LEONARDS HOSPITAL LIMITED,"26,672.98"
ST. LEONARDS HOSPITAL LIMITED,"358,858.34"
ST. LEONARDS HOSPITAL LIMITED,"979,780.00"
ST. LEONARDS HOSPITAL LIMITED,"2,251,130.00"
ST. LEONARDS HOSPITAL LIMITED,"3,919,040.00"
ST. LEONARDS HOSPITAL LIMITED,"5,199,460.00"
St. Lucia Medical Centre,"112,657.36"
St. Lucia Medical Centre,"173,334.00"
St. Lucia Medical Centre,"282,160.00"
St. Lucia Medical Centre,"1,552,240.00"
St. Lucia Medical Centre,"1,740,400.00"
St. Lucia Medical Centre,"2,229,040.00"
ST. LYDIA OKORE DISPENSARY,"92,032.32"
ST. LYDIA OKORE DISPENSARY,"96,121.27"
ST. MARGARET MEDICAL CLINIC,"503,529.78"
ST. MARTHAS CHIMOI HEALTH CENTRE,"108,634.20"
ST. MARTHAS CHIMOI HEALTH CENTRE,"151,120.00"
ST. MARTHAS CHIMOI HEALTH CENTRE,"194,017.58"
ST. MARTHAS CHIMOI HEALTH CENTRE,"394,080.00"
ST. MARTHAS CHIMOI HEALTH CENTRE,"601,360.00"
ST. MARTHAS CHIMOI HEALTH CENTRE,"825,040.00"
ST. MARY HEALTH SERVICES,"75,680.00"
ST. MARY\'S MISSION HOSPITAL RIFTVALLEY BRANCH,"2,840.43"
ST. MARY\'S MISSION HOSPITAL RIFTVALLEY BRANCH,"5,823.86"
ST. MARY\'S MISSION HOSPITAL RIFTVALLEY BRANCH,"6,720.00"
ST. MARY\'S MISSION HOSPITAL RIFTVALLEY BRANCH,"36,800.00"
ST. MARY\'S MISSION HOSPITAL RIFTVALLEY BRANCH,"119,600.00"
ST. MARYS HEALTH CARE,"2,630.11"
ST. MARYS HEALTH CARE,"4,706.80"
ST. MARY'S HOSPITAL (MUMIAS),"1,662,630.00"
ST. MARY'S HOSPITAL (MUMIAS),"3,540,860.00"
ST. MARY'S HOSPITAL (MUMIAS),"5,083,660.00"
ST. MARY'S HOSPITAL (MUMIAS),"5,614,860.00"
ST. MARYS YALA MISSION DISPENSARY,"10,000.00"
ST. MARYS YALA MISSION DISPENSARY,"57,642.86"
ST. MARYS YALA MISSION DISPENSARY,"61,440.22"
ST. MONICA TOWN CLINIC,"4,519.88"
ST. MONICA TOWN CLINIC,"47,040.00"
ST. MONICA TOWN CLINIC,"6,687,120.00"
St. Oswald Medical Centre,"6,720.00"
St. Oswald Medical Centre,"10,000.00"
St. Oswald Medical Centre,"20,000.00"
St. Oswald Medical Centre,"37,985.37"
ST. PATRICK HEALTH CARE,"31,610.33"
ST. PATRICK KANAKEMER DISPENSARY,"180,772.47"
ST. PATRICK KANAKEMER DISPENSARY,"222,888.76"
St. Paul's Dawa Medical clinic,"11,000.46"
St. Paul's Dawa Medical clinic,"145,600.00"
St. Paul's Dawa Medical clinic,"398,720.00"
St. Paul's Dawa Medical clinic,"456,960.00"
St. Paul's Dawa Medical clinic,"1,276,800.00"
ST. PETER'S ORTHOPEDICS AND SURGICAL SPECIALTY CENTRE LIMITE,"7,000,991.00"
ST. RAPHAEL ARCHANGEL HEALTH CENTRE,"20,486.21"
ST. RITA HOSPITAL TIMAU,"4,986.30"
ST. RITA HOSPITAL TIMAU,"33,600.00"
ST. RITA HOSPITAL TIMAU,"78,400.00"
ST. RITA HOSPITAL TIMAU,"227,280.00"
ST. RITA HOSPITAL TIMAU,"313,600.00"
ST. SCHOLASTICA UZIMA HOSPITAL,"438,840.00"
ST. SCHOLASTICA UZIMA HOSPITAL,"1,520,930.00"
ST. SCHOLASTICA UZIMA HOSPITAL,"1,687,740.00"
ST. SCHOLASTICA UZIMA HOSPITAL,"2,303,510.00"
ST. SHEMUS PARK MEDICAL CENTRE,"1,729.44"
ST. SHEMUS PARK MEDICAL CENTRE,"3,924.83"
ST. TERESA'S PARISH DISPENSARY,"146,553.58"
ST. TERESA'S PARISH DISPENSARY,"255,322.95"
ST. THERESA RIIJI HEALTH CENTRE,"29,430.02"
ST. THERESA RIIJI HEALTH CENTRE,"36,628.36"
ST. THERESA TIMAU CATHOLIC DISPENSARY,"22,694.67"
ST. THERESA TIMAU CATHOLIC DISPENSARY,"51,976.55"
ST. THERESE DISPENSARY,"2,104.34"
ST.ANGELA MERICI HEALTH CENTRE,"3,222.09"
St.Bridget Hospital-Kiambu,"11,760.00"
St.Bridget Hospital-Kiambu,"45,680.00"
St.Bridget Hospital-Kiambu,"225,040.00"
St.Bridget Hospital-Kiambu,"500,320.00"
ST.DANIEL COMBONI-LOKORI PHC HEALTH CE,"580,642.67"
ST.DANIEL COMBONI-LOKORI PHC HEALTH CENTER,"65,680.00"
ST.DANIEL COMBONI-LOKORI PHC HEALTH CENTER,197360
ST.DANIEL COMBONI-LOKORI PHC HEALTH CENTER,"268,400.00"
ST.DANIEL COMBONI-LOKORI PHC HEALTH CENTER,"386,800.00"
ST.DANIEL COMBONI-LOKORI PHC HEALTH CENTER,"1,175,920.00"
St.Georges Medical Center,"2,521.14"
St.Georges Medical Center,"6,222.08"
St.Georges Medical Center,"186,960.00"
St.Georges Medical Center,"396,480.00"
St.Georges Medical Center,"453,520.00"
St.Georges Medical Center,"486,080.00"
ST.JAMES INFIRMARY BUSIA LIMITED,"40,793.78"
ST.JAMES INFIRMARY BUSIA LIMITED,"42,214.63"
ST.JAMES INFIRMARY BUSIA LIMITED,"100,800.00"
ST.JAMES INFIRMARY BUSIA LIMITED,"168,000.00"
ST.JAMES INFIRMARY BUSIA LIMITED,"219,520.00"
ST.JAMES INFIRMARY BUSIA LIMITED,"392,000.00"
St.John's Mission Hospital,"21,662.76"
St.John's Mission Hospital,"58,700.29"
St.John's Mission Hospital,"331,440.00"
St.John's Mission Hospital,"405,120.00"
St.John's Mission Hospital,"492,320.00"
St.Lawrence Hospital,"260,970.77"
St.Lawrence Hospital,"483,680.00"
St.Lawrence Hospital,"876,640.00"
St.Lawrence Hospital,"920,560.00"
ST.MARK MEDICAL CLINIC,"6,444.17"
ST.MARKS ZILIPAH MEDICAL CENTRE KAKAMEGA,"8,960.00"
ST.MARY GORETTY NYAMONYE MISSION HEA,"18,716.88"
ST.MARY GORETTY NYAMONYE MISSION HEALTH CE,"25,344.31"
ST.MARY GORETTY NYAMONYE MISSION HEALTH CEN,"44,800.00"
ST.MARY GORETTY NYAMONYE MISSION HEALTH CENTRE,"17,920.00"
ST.MARY GORETTY NYAMONYE MISSION HEALTH CENTRE,"20,160.00"
ST.MARY GORETTY NYAMONYE MISSION HEALTH CENTRE,"24,640.00"
ST.MARY'S MISSION HOSPITAL,"546,960.00"
ST.MARY'S MISSION HOSPITAL,"2,310,650.00"
ST.MARY'S MISSION HOSPITAL,"2,433,570.00"
ST.MARY'S MISSION HOSPITAL,"5,387,530.00"
St.Marys Mother & Child Hospital (Kiambu Town ),"3,222.09"
ST.MARY'S MOTHER AND CHILD MEDICAL CENTRE,"41,497.63"
st.Newreb Hospital,"51,520.00"
st.Newreb Hospital,"174,720.00"
st.Newreb Hospital,"184,224.87"
st.Newreb Hospital,"187,448.02"
st.Newreb Hospital,"232,960.00"
st.Newreb Hospital,"304,640.00"
ST.Pauls Emusonga Medical Centre,"14,398.42"
ST.Pauls Emusonga Medical Centre,"47,928.62"
ST.Pauls Emusonga Medical Centre,"408,560.00"
ST.Pauls Emusonga Medical Centre,"696,320.00"
ST.Pauls Emusonga Medical Centre,"851,200.00"
ST.Pauls Emusonga Medical Centre,"952,880.00"
ST.PETER CLAVER RC HEALTH CENTRE,"16,497.22"
ST.PETER CLAVER RC HEALTH CENTRE,"25,788.86"
ST.TERESA ASANTE NAGOYA DISPENSARY,"159,040.00"
ST.TERESA ASANTE NAGOYA DISPENSARY,"429,920.00"
ST.TERESA ASANTE NAGOYA DISPENSARY,"433,360.00"
ST.TERESA ASANTE NAGOYA DISPENSARY,"544,320.00"
St.Teresa Hospital Kiambu,"14,018.72"
St.Teresa Hospital Kiambu,"57,040.00"
St.Teresa Hospital Kiambu,"306,720.00"
St.Teresa Hospital Kiambu,"443,920.00"
St.Teresa Hospital Kiambu,"933,120.00"
ST.THERESA DISPENSARY GITARE,"9,618.10"
ST.THERESA'S MISSION HOSPITAL-KIIRUA,"2,540,558.00"
ST.THERESA'S MISSION HOSPITAL-KIIRUA,"6,089,818.00"
ST.THERESA'S MISSION HOSPITAL-KIIRUA,"6,919,148.00"
ST.THERESA'S MISSION HOSPITAL-KIIRUA,"13,102,801.00"
STAR GENERAL MEDICAL CENTRE,"29,120.00"
STAR GENERAL MEDICAL CENTRE,"42,560.00"
STAR GENERAL MEDICAL CENTRE,"138,969.47"
STAR GENERAL MEDICAL CENTRE,"174,225.71"
Star Hospital Kisumu -Annex,"251,830.01"
Star Hospital Kisumu -Annex,"314,738.79"
Star Hospital Kisumu -Annex,"342,640.00"
Star Hospital Kisumu -Annex,"1,041,280.00"
Star Hospital Kisumu -Annex,"1,552,080.00"
Star Hospital Kisumu -Annex,"1,877,040.00"
Star Maternity & Nursing Home,"138,880.00"
Star Maternity & Nursing Home,"261,920.00"
Star Maternity & Nursing Home,"273,280.00"
Star Maternity & Nursing Home,"324,874.91"
Star Maternity & Nursing Home,"562,983.02"
Starlight Mti Moja,"10,000.00"
Starlight Mti Moja,30000
Starlight Mti Moja,"132,586.73"
Starlight Mti Moja,"156,449.79"
Starmax Medical Centre,"30,777.66"
Starmax Medical Centre,"39,348.06"
Starmax Medical Centre,"44,800.00"
Starmax Medical Centre,"69,440.00"
Starmax Medical Centre,"134,400.00"
Starmax Medical Centre,"145,600.00"
STATE HOUSE DISPENSARY (MOMBASA),"122,819.23"
STETH HEALTHCARE LIMITED,"10,480.63"
STIRLING HEALTHCARE CONSULTANTS,"27,857.14"
STIRLING HEALTHCARE CONSULTANTS,"38,321.43"
STIRLING MEDICAL CENTRE,"97,360.00"
STIRLING MEDICAL CENTRE,"101,840.00"
STIRLING MEDICAL CENTRE,"205,920.00"
STIRLING MEDICAL CENTRE,"281,760.00"
STIRLING MEDICAL CENTRE,"2,041,382.02"
STIRLING MEDICAL CENTRE,"2,136,475.55"
Suba Sub-Couty Hospital,"96,026.89"
Suba Sub-Couty Hospital,"114,810.08"
Suba Sub-Couty Hospital,"594,000.00"
Suba Sub-Couty Hospital,"2,319,360.00"
Suba Sub-Couty Hospital,"2,910,960.00"
Suba Sub-Couty Hospital,"12,631,360.00"
Sublime Health Care Limited,"95,850.00"
Sublime Health Care Limited,"298,200.00"
Sublime Health Care Limited,"330,150.00"
Sublime Health Care Limited,"511,200.00"
SUBRA HEALTHCARE SERVICES,"5,136.32"
SUBRA HEALTHCARE SERVICES,"5,694.32"
SUBRA HEALTHCARE SERVICES,"10,000.00"
SUBRA HEALTHCARE SERVICES,"16,720.00"
SUBRA HEALTHCARE SERVICES,"20,000.00"
SUBRA HEALTHCARE SERVICES,"100,000.00"
SUBUKIA DISPENSARY,"8,798.23"
SUBUKIA DISPENSARY,"10,718.93"
SUBUKIA HEALTH CENTRE,"10,000.00"
SUBUKIA HEALTH CENTRE,"70,000.00"
SUBUKIA SUB COUNTY HOSPITAL,"20,000.00"
SUBUKIA SUB COUNTY HOSPITAL,"30,000.00"
SUBUKIA SUB COUNTY HOSPITAL,"40,000.00"
SUBUKIA SUB COUNTY HOSPITAL,"109,900.00"
SUBUKIA SUB COUNTY HOSPITAL,"225,631.52"
SUBUKU DISPENSARY,"10,000.00"
SUBUKU DISPENSARY,"20,000.00"
SUBUKU DISPENSARY,"40,000.00"
SUBUKU DISPENSARY,"218,093.79"
SUBUKU DISPENSARY,"225,334.27"
SUGUTA HEALTH CENTRE - KISII,"10,000.00"
SUGUTA HEALTH CENTRE - KISII,"20,000.00"
SUGUTA HEALTH CENTRE - KISII,"40,000.00"
SUGUTA HEALTH CENTRE - KISII,"68,938.53"
SUGUTA HEALTH CENTRE - KISII,"168,675.39"
Suguta Marmar Sub County Hospital,"7,456.19"
Suguta Marmar Sub County Hospital,"10,000.00"
Suguta Marmar Sub County Hospital,"15,851.14"
SUHEYLA PHARMACEUTICALS AND MEDICAL CENTRE,"44,800.00"
SUHEYLA PHARMACEUTICALS AND MEDICAL CENTRE,"76,160.00"
SUHEYLA PHARMACEUTICALS AND MEDICAL CENTRE,"161,280.00"
SUHEYLA PHARMACEUTICALS AND MEDICAL CENTRE,"174,720.00"
Sukela Tinfi Dispensary,"10,000.00"
Sukela Tinfi Dispensary,"10,723.08"
Sukela Tinfi Dispensary,"13,833.50"
Sukela Tinfi Dispensary,"20,000.00"
Sukelaquli Dispensary,"5,412.01"
Sukelaquli Dispensary,"30,000.00"
Sukelaquli Dispensary,"50,000.00"
Sukelaquli Dispensary,"100,000.00"
SULEMAN FAROOQ MEDICAL MANAGEMENT L,"2,582.96"
SULEMAN FAROOQ MEDICAL MANAGEMENT LIMITED,"4,775.77"
Sultan Hamud Sub County Hospital,"1,489.59"
Sultan Hamud Sub County Hospital,"13,903.44"
Sultan Hamud Sub County Hospital,"193,440.00"
Sultan Hamud Sub County Hospital,"990,960.00"
Sultan Hamud Sub County Hospital,"1,056,160.00"
Sultan Hamud Sub County Hospital,"2,934,240.00"
SULWE DISPENSARY,"10,000.00"
SULWE DISPENSARY,"32,497.40"
SULWE DISPENSARY,"49,583.90"
Sumeek Dispensary,"111,789.26"
SUMMIT MEDICAL CLINIC (NYANSIONGO),"231,844.63"
SUMMIT MEDICAL CLINIC (NYANSIONGO),"375,920.00"
SUMMIT MEDICAL CLINIC (NYANSIONGO),"446,152.07"
SUMMIT MEDICAL CLINIC (NYANSIONGO),"1,497,920.00"
SUMMIT MEDICAL CLINIC (NYANSIONGO),"1,656,400.00"
SUMMIT MEDICAL CLINIC (NYANSIONGO),"2,896,080.00"
SUMMIT MEDICARE (CHEPILAT),"181,440.00"
SUMMIT MEDICARE (CHEPILAT),"215,269.93"
SUMMIT MEDICARE (CHEPILAT),"265,171.87"
SUMMIT MEDICARE (CHEPILAT),"270,880.00"
SUMMIT MEDICARE (CHEPILAT),"595,840.00"
SUMMIT MEDICARE (CHEPILAT),"604,480.00"
SUMMIT ORTHOPAEDIC AND SURGICAL HOSP,"38,158.19"
SUMMIT ORTHOPAEDIC AND SURGICAL HOSPITAL,"7,150.63"
SUMMIT ORTHOPAEDIC AND SURGICAL HOSPITAL,"539,840.00"
SUMMIT ORTHOPAEDIC AND SURGICAL HOSPITAL,"2,521,120.00"
SUMMIT ORTHOPAEDIC AND SURGICAL HOSPITAL,"9,418,080.00"
SUMOIYOT DISPENSARY,"7,541.34"
SUMOIYOT DISPENSARY,"14,318.08"
SUNA NURSING AND MATERNITY HOME,"96,525.66"
SUNA NURSING AND MATERNITY HOME,"110,398.16"
SUNA NURSING AND MATERNITY HOME,"114,240.00"
SUNA NURSING AND MATERNITY HOME,"154,560.00"
SUNA NURSING AND MATERNITY HOME,"425,600.00"
SUNA NURSING AND MATERNITY HOME,"522,640.00"
Sunbeam Medical Centre,"3,121.31"
Sunbeam Medical Centre,"41,200.00"
SUNGA DISPENSARY,"20,884.57"
SUNGA DISPENSARY,"95,059.56"
Sunrise Evans Hospital,"23,520.00"
Sunrise Evans Hospital,"47,040.00"
SUNSET NURSING HOME LIMITED,"295,680.00"
SUNSET NURSING HOME LIMITED,"313,600.00"
SUREPOINT MEDICAL,"3,363.61"
SUREPOINT MEDICAL,"3,805.75"
SUREPOINT MEDICAL,"134,400.00"
SUREPOINT MEDICAL,"138,880.00"
SUREPOINT MEDICAL,"338,240.00"
SUREPOINT MEDICAL,"465,920.00"
SURVEY DISPENSARY,"11,055.52"
SURVEY DISPENSARY,"19,201.30"
Sustainable Action Plus Clinic,"28,733.02"
Sustainable Action Plus Clinic,"34,884.16"
SWEETWATERS DISPENSARY,"1,968.13"
SWISS COTTAGE HOSPITAL,"1,595.94"
SYATHANI DISPENSARY,"2,185.55"
Sydo Plus Healthcare,"179,200.00"
Sydo Plus Healthcare,"224,000.00"
Sydo Plus Healthcare,"259,614.59"
Sydo Plus Healthcare,"262,632.19"
Sydo Plus Healthcare,"430,080.00"
Sydo Plus Healthcare,"660,800.00"
SYNERGY CLINICS LIMITED,"1,204.61"
SYNERGY CLINICS LIMITED,"1,694,010.00"
SYNERGY CLINICS LIMITED,"2,767,610.00"
SYNERGY CLINICS LIMITED,"2,779,053.00"
SYNERGY CLINICS LIMITED,"4,684,683.00"
Syokithumbi Dispensary,"10,000.00"
Syokithumbi Dispensary,"59,489.79"
Syokithumbi Dispensary,"121,212.36"
SYOTUVALI DISPENSARY,"10,000.00"
SYOTUVALI DISPENSARY,"191,862.17"
SYOTUVALI DISPENSARY,"221,594.76"
SYUMILE DISPENSARY,"10,000.00"
SYUMILE DISPENSARY,"20,393.13"
Tabaka Mission Hospital,"1,722.04"
Tabaka Mission Hospital,"1,383,136.00"
Tabaka Mission Hospital,"4,950,900.00"
Tabaka Mission Hospital,"5,675,320.00"
Tabaka Mission Hospital,"6,317,342.00"
Tabernacle Medical Clinic,"31,753.70"
Tabernacle Medical Clinic,"43,804.55"
Tabernacle Medical Clinic,"66,000.00"
Tabernacle Medical Clinic,"88,400.00"
Tabernacle Medical Clinic,"229,600.00"
Tabernacle Medical Clinic,"256,800.00"
TABSAM MEDICAL CENTRE LIMITED,"17,247.61"
TABSAM MEDICAL CENTRE LIMITED,"199,360.00"
TABSAM MEDICAL CENTRE LIMITED,"548,800.00"
TABSAM MEDICAL CENTRE LIMITED,"573,440.00"
Tagaruto dispensary,"4,702.20"
Tahidi Nursing Home,"16,859.98"
Tahidi Nursing Home,"24,640.00"
Tahidi Nursing Home,"28,063.91"
Tahidi Nursing Home,"42,560.00"
Tahidi Nursing Home,"47,040.00"
TAHLIL WELLNESS CENTRE,"9,312.14"
TAHLIL WELLNESS CENTRE,"45,116.92"
TAHLIL WELLNESS CENTRE,"172,480.00"
TAHLIL WELLNESS CENTRE,"221,760.00"
TAHLIL WELLNESS CENTRE,"539,840.00"
TAHLIL WELLNESS CENTRE,"768,320.00"
TAHRIR HEALTHCARE SERVICES LIMITED,"434,560.00"
TAHRIR HEALTHCARE SERVICES LIMITED,"439,561.46"
TAHRIR HEALTHCARE SERVICES LIMITED,"759,678.94"
TAHRIR HEALTHCARE SERVICES LIMITED,"947,520.00"
TAHRIR HEALTHCARE SERVICES LIMITED,"1,122,240.00"
TAHRIR HEALTHCARE SERVICES LIMITED,"1,124,480.00"
Taito Community Dispensary,"119,705.41"
Taito Community Dispensary,"139,722.05"
Takaba Nomadic Mobile,"12,948.35"
Takaba Nomadic Mobile,"60,980.44"
Takaba Nursing Home LTD,"4,602.74"
Takaba Nursing Home LTD,"12,811.25"
Takaba Nursing Home LTD,"67,200.00"
Takaba Nursing Home LTD,"76,160.00"
Takaba Nursing Home LTD,"141,120.00"
Takaba Nursing Home LTD,"194,880.00"
TAKABA SUB-COUNTY HOSPITAL,"234,640.00"
TAKABA SUB-COUNTY HOSPITAL,"240,240.00"
TAKABA SUB-COUNTY HOSPITAL,"242,454.39"
TAKABA SUB-COUNTY HOSPITAL,"247,840.00"
TAKABA SUB-COUNTY HOSPITAL,"376,640.32"
TAKABA SUB-COUNTY HOSPITAL,"929,520.00"
TAKAUNGU DISPENSARY,"1,592.80"
TAKAUNGU DISPENSARY,"11,905.73"
TAKAUNGU DISPENSARY,"20,000.00"
TAKAUNGU DISPENSARY,"30,000.00"
TAKAUNGU DISPENSARY,"50,000.00"
TAKAWIRI DISPENSARY,"5,894.85"
TAKAWIRI DISPENSARY,"10,000.00"
TAKAWIRI DISPENSARY,"11,200.00"
TAKAWIRI DISPENSARY,"14,997.22"
TAKAWIRI DISPENSARY,"54,800.00"
TAKAWIRI DISPENSARY,"166,640.00"
TAKAYWA DISPENSARY,"3,945.15"
TAKAYWA DISPENSARY,"10,090.42"
TAKITECH DISPENSARY,"10,000.00"
TAKITECH DISPENSARY,"20,000.00"
TAKITECH DISPENSARY,"273,162.07"
TAKITECH DISPENSARY,"329,350.77"
Tala Health Centre,"7,476.39"
Tala Health Centre,"10,000.00"
Tala Health Centre,"13,440.00"
Tala Health Centre,"30,000.00"
Tala Health Centre,"32,632.97"
Tala Health Centre,"52,560.00"
TALAU DISPENSARY,"2,669.21"
Talitia Dispensary,"7,390.06"
Talitia Dispensary,"10,000.00"
Talitia Dispensary,"16,062.79"
Talitia Dispensary,"20,000.00"
Tamani Medical Center,"110,880.00"
Tamani Medical Center,"299,040.00"
Tamani Medical Center,"386,400.00"
Tamani Medical Center,"500,640.00"
Tambach Sub-County Hospital,"16,720.00"
Tambach Sub-County Hospital,"36,800.00"
Tambach Sub-County Hospital,"63,600.00"
Tambach Sub-County Hospital,"94,000.00"
TAMBACH SUB-COUNTY HOSPITAL,123680
Tambach Sub-County Hospital,"225,028.92"
Tambach Sub-County Hospital,421200
TAMILESS GRACE NURSING HOME LIMITED,"10,000.00"
TAMILESS GRACE NURSING HOME LIMITED,"66,000.00"
TAMILESS GRACE NURSING HOME LIMITED,"192,640.00"
TAMIM MEDICAL CENTRE LTD,"4,557.31"
TAMIM MEDICAL CENTRE LTD,"80,640.00"
TAMIM MEDICAL CENTRE LTD,"118,720.00"
TAMKAL DISPENSARY,"1,616.60"
TAMKAL DISPENSARY,"5,338.42"
TAMKAL DISPENSARY,"10,000.00"
Tamlega Dispensary,"69,148.72"
Tamlega Dispensary,"84,002.43"
TAMRIR MEDICAL CENTRE LIMITED,"38,061.08"
TAMRIR MEDICAL CENTRE LIMITED,"40,320.00"
TAMRIR MEDICAL CENTRE LIMITED,"173,502.19"
TAMRIR MEDICAL CENTRE LIMITED,"197,120.00"
TAMRIR MEDICAL CENTRE LIMITED,"472,640.00"
TAMRIR MEDICAL CENTRE LIMITED,"815,360.00"
Tamu Health Centre,"92,880.00"
Tamu Health Centre,"144,019.16"
Tamu Health Centre,"185,996.48"
Tamu Health Centre,"519,680.00"
Tamu Health Centre,"535,600.00"
Tamu Health Centre,"607,040.00"
TANA HOSPITAL,"3,828.02"
TANA HOSPITAL,"221,760.00"
TANA HOSPITAL,"285,600.00"
TANA HOSPITAL,"695,520.00"
