Provider,Amount
1255 RANGWE HOMETOWN MEDICAL CLINIC,"600,320.00"
1256 MMM MUKURU HEALTH CENTRE,"600,000.00"
1257 ELBI HEALTHCARE LIMITED,"598,080.00"
1258 NDALU HEALTH CENTRE,"597,440.00"
1259 KIDNEY AID DIALYSIS CENTER LIMITED,"596,400.00"
1260 MERIDIAN EQUATOR HOSPITAL,"596,246.00"
1261 CHEPTALAL SUB-COUNTY HOSPITAL,"595,520.00"
1262 KHALALIO HEALTH CENTRE,"594,400.00"
1263 ST. LAZARUS BUYANGU MISSION HEALTH CENTRE,"594,160.00"
1264 PEMAH NURSING &amp; MATERNITY HOME,"593,440.00"
1265 DANLINK HEALTH CARE,"591,200.00"
1266 NJORO HUDUMA MEDICAL CLINIC NAKURU,"591,200.00"
1267 NAIROBI EAST HOSPITAL LTD,"590,480.00"
1268 CKS DIALYSIS CENTRE PANGANI,"585,750.00"
1269 PERIPHERY CARE NURSING HOME LIMITED,"584,640.00"
1270 CAAWIYE NURSING HOME LIMITED,"584,640.00"
1271 BUMULA SUB-COUNTY HOSPITAL,"583,040.00"
1272 JUVENTUS COTTAGE AND NURSING HOME,"580,000.00"
1273 SIGOR SUB-COUNTY HOSPITAL,"578,560.00"
1274 OASIS MENTAL HEALTH LIMITED,"577,920.00"
1275 SIGOR SUB-COUNTY HOSPITAL_,"577,120.00"
1276 GIFTED HANDS REGIONAL HOSPITAL,"574,480.00"
1277 THE SALWA HOSPITAL LIMITED,"573,440.00"
1278 BULSHO HEALTHCARE LIMITED,"573,440.00"
1279 ST CHRISTOPHERS DAMA COMMUNITY MEDICAL CENTRE,"573,440.00"
1280 NEBOI HEALTH CENTRE,"572,800.00"
1281 ARABIA SUB COUNTY HOSPITAL,"571,120.00"
1282 MAKADARA HEALTH CARE AND MATERNITY HOME,"566,720.00"
1283 MFANGANO CENTRAL ADVENTIST MISSION HEALTH CENTER,"566,720.00"
1284 SELACARE HEALTH SERVICES,"562,800.00"
1285 ABRAR HEALTH SERVICES MANDERA LIMITED,"562,240.00"
1286 JEKIM MEDICAL CENTRE,"561,600.00"
1287 ELGON VIEW HOSPITAL LIMITED,"560,000.00"
1288 ROYAL ST MONICAH MEDICAL CENTRE LIMITED,"560,000.00"
1289 MALAKISI HEALTH CENTRE,"559,200.00"
1290 RAGWANDA MEDICAL CENTRE,"558,800.00"
1291 SUCOS HOSPITAL,"558,640.00"
1292 RIVERGULF NURSING HOME,"557,760.00"
1293 DAWADUBA NURSING HOME LTD,"557,760.00"
1294 CHELDEB MEDICAL CLINIC,"557,600.00"
1295 BULLA TAWAKAL HOSPITAL LIMITED,"555,520.00"
1296 OUR HEALTH MEDICAL CENTRE LTD,"553,280.00"
1297 NYAWITA MEDICAL CLINIC,"553,120.00"
1298 ALPHA MEDICAL CENTRE- KAEWA,"551,040.00"
1299 HOMEPEARL MEDICAL CLINIC,"551,040.00"
1300 OMOYA MEDICAL CENTRE,"551,040.00"
1301 NEEMA HOSPITAL,"550,720.00"
1302 NYAKWERI HEALTH CENTRE,"550,720.00"
1303 DANMOSON OASIS MEDICAL &amp; DIAGNOSTIC CENTRE LIMITED,"550,160.00"
1304 PIVOT MEDICAL CENTRE,"549,680.00"
1305 HARERI HEALTHCARE SERVICES LTD,"548,800.00"
1306 CANA FAMILY CLINIC AND RESOURCE CENTRE,"548,480.00"
1307 NYANGENA LEVEL 4 HOSPITAL,"544,960.00"
1308 ST. MARYS MISSION HEALTH CENTRE CHELELEMUK,"544,160.00"
1309 FIGO CARE PLUS(K) LIMITED,"543,150.00"
1310 LADNAN HOSPITAL WAJIR,"542,280.00"
1311 THE NAIROBI WOMENS HOSPITAL HURLINGHAM,"542,215.80"
1312 NUCLEAR MEDICAL AND DIAGNOSTIC CLINIC,"542,080.00"
1313 ABRAR HEALTH SERVICES LIMITED,"540,960.00"
1314 EUROCITY MEDICAL CENTRE LTD-HOMA BAY,"539,840.00"
1315 MARY HELP OF THE SICK MISSION HOSPITAL,"539,220.00"
1316 MONTERI MEDICAL HOSPITAL,"536,350.00"
1317 OLLA NURSING HOME,"535,360.00"
1318 TRANSELGON HEALTHCARE LIMITED,"535,360.00"
1319 NYAGORO HEALTH CENTRE,"535,360.00"
1320 FAIRFIELD MEDICAL CENTRE KITENGELA LTD,"532,500.00"
1321 ST. CRISPIN AFYA HOSPITAL LIMITED,"531,280.00"
1322 PROGRESS MEDICAL SERVICES ANNEX,"530,880.00"
1323 BATU MEDICAL CENTRE LIMITED,"530,560.00"
1324 MAMA MARGARET UHURU PAEDIATRIC HOSPITAL-KNH ANNEX,"529,840.00"
1325 ENGINEER COUNTY HOSPITAL,"527,080.00"
1326 HODHAN MEDICAL CLINIC AND EYE CARE LTD,"526,400.00"
1327 NORTHLIFE HEALTHCARE SERVICES LTD,"526,400.00"
1328 MAYANJA HEALTH CENTRE,"526,400.00"
1329 KENYENYA MEDICAL AND DIAGNOSTIC CENTRE,"526,400.00"
1330 DOLMA MEDICAL CENTRE,"526,400.00"
1331 KILUNGU SUB COUNTY HOSPITAL,"525,680.00"
1332 BETHANY HILLCREST HOSPITAL- OLCHORRO,"524,160.00"
1333 THE MAGADI SODA COMPANY HOSPITAL,"524,160.00"
1334 THE GYNO SOLUTIONS CENTER LIMITED,"524,080.00"
1335 DAY TO DAY NURSING HOME LIMITED,"523,040.00"
1336 ALFOMBIU MEDICAL CLINIC,"522,960.00"
1337 HADADO MATERNITY AND NURSING HOME LIMITED,"521,920.00"
1338 KIDAO FAMILY CLINIC,"521,920.00"
1339 CARDINAL NURSING HOME LIMITED,"520,720.00"
1340 ALSHEFAUN HEALTH CLINIC LIMITED,"519,680.00"
1341 KING DAVID'S HOSPITAL,"518,450.00"
1342 DAGORETTI SUB-COUNTY HOSPITAL MUTUINI,"518,320.00"
1343 PANAFRIC UNIVERSAL HOSPITAL LIMITED,"517,440.00"
1344 MOYALE NURSING HOME,"516,960.00"
1345 PALMA MEDICAL CENTER LIMITED,"515,200.00"
1346 BARIO MEDICAL CENTER LIMITED,"511,760.00"
1347 THE NAIROBI WOMENS HOSPITAL NAKURU CBD,"511,600.00"
1348 SANSIRO HOSPITAL LIMITED,"510,720.00"
1349 SAINT ROSE NYAMINDI MEDICAL CARE CENTER,"510,720.00"
1350 DARIQA NURSING HOME LIMITED,"508,480.00"
1351 YOUR FAMILY CLINICS - SILIBWET,"508,000.00"
1352 GETEMBE HOSPITAL,"506,240.00"
1353 SUNA NURSING AND MATERNITY HOME,"505,040.00"
1354 VIKAM HOSPITAL MASENO LTD,"504,000.00"
1355 CARLIFONIA MEDICAL CENTRE,"504,000.00"
1356 GESIMA MEDICAL CENTRE,"502,800.00"
1357 BALAMBALA SUB-COUNTY HOSPITAL,"500,560.00"
1358 MERI HEALTH CENTER,"499,520.00"
1359 KHAMULATI MEDICAL SERVICES,"499,520.00"
1360 OPENCLINIC MEDICAL CENTER,"499,520.00"
1361 ELDORET MEDICAL SPECIALISTS CENTRE,"499,517.00"
1362 DOLLAR MEDICARE CENTRE LTD,"498,320.00"
1363 CHEST AND SKIN CLINIC,"498,320.00"
1364 SIMBIRI NAN BELL COMMUNITY HEALTH CENTRE,"498,320.00"
1365 ALKAWTHAR WELLNESS CENTRE ANNEX LIMITED,"497,950.00"
1366 PWANI MATERNITY AND NURSING HOME,"497,280.00"
1367 THE TRANQUIL HOSPITAL LIMITED,"497,280.00"
1368 CHACHU HEALTHCARE LIMITED,"495,040.00"
1369 AFYA HEALTH SYSTEMS ORGANIZATION,"495,040.00"
1370 SHAWAAL NURSING HOME,"492,800.00"
1371 JOKWERIN COMMUNITY NURSING HOME,"492,800.00"
1372 MERCY ADVENT MEDICAL CENTRE,"492,800.00"
1373 NEW KILIFI WANANCHI MARTERNITY & NURSING HOME,"492,320.00"
1374 TRANSMARA COMMUNITY HOSPITAL,"490,560.00"
1375 LOPEDRU DISPENSARY,"490,000.00"
1376 FIGO CARE PLUS (K) LIMITED UPPER HILL,"489,900.00"
1377 TINGA HEALTH CENTRE,"488,560.00"
1378 BULLA KUBI MEDICAL CENTRE LIMITED,"488,320.00"
1379 MUMBUNI MATERNITY AND NURSING HOME,"488,320.00"
1380 BLOOM HEALTHCARE MACHAKOS,"487,300.00"
1381 QUEENTERIC ANNEX HOSPITAL,"487,120.00"
1382 KEHANCHA SUB COUNTY HOSPITAL,"486,640.00"
1383 SACHANGWAN HIGHWAY MEDICAL CENTRE,"484,880.00"
1384 SANEL HOSPITAL LIMITED,"484,720.00"
1385 AFYALINK MEDICAL CENTRE,"483,840.00"
1386 BUNYORE MEDICAL CENTRE LIMITED,"483,840.00"
1387 VEBENEZA ENTERPRISE MEDICAL CLINIC,"483,840.00"
1388 QUEENS &amp; KINGS HEALTH CENTRE,"482,320.00"
1389 ALMO NURSING HOME LIMITED,"481,600.00"
1390 HARERI HEALTH CENTRE,"480,400.00"
1391 MIKINDURI SUB COUNTY HOSPITAL,"480,000.00"
1392 RAKSHA INTERNATIONAL MEDICAL SERVICES LIMITED,"479,957.00"
1393 ALMUZAINI ISLAMIC HOSPITAL KENYA LIMITED,"479,360.00"
1394 MABERA MATERNITY &amp; NURSING HOME,"479,360.00"
1395 SHITSITSWI HEALTH CENTRE,"479,320.00"
1396 MECHIMERU HEALTH CENTRE,"478,720.00"
1397 MAUA COTTAGE HOSPITAL LIMITED,"477,440.00"
1398 LAFNAN NURSING HOME LIMITED,"477,120.00"
1399 MBITINI REHEMA COMMUNITY HOSPITAL,"476,960.00"
1400 RUIRU HOSPITAL,"476,640.00"
1401 ST. TERESA MATERNITY &amp; NURSING HOME -KIKUYU,"476,640.00"
1402 KATITO MEDICAL CENTRE,"475,920.00"
1403 BROOKS OF CHERITH MEDICAL AND NUTRITION CENTRE LIMITED,"475,840.00"
1404 WARIS HEALTHCARE LIMITED,"474,880.00"
1405 THE CARING IMANGA MEDICAL CENTRE,"474,880.00"
1406 RIOS NURSING HOME LIMITED,"472,640.00"
1407 NAMUNYAK MEDICAL CENTRE,"472,480.00"
1408 ST. MONICAH RAPOGI MISSION HEALTH CENTRE,"471,280.00"
1409 MAAWI MEDICAL CENTRE,"470,400.00"
1410 MUSADBII NURSING HOME LIMITED,"470,400.00"
1411 BENTA AND LEON HEALTHCARE LTD,"469,680.00"
1412 REDSTAR MEDICAL SERVICES LIMITED,"468,160.00"
1413 MAISHA MEDICAL CLINIC,"465,920.00"
1414 MWATATE SUB COUNTY HOSPITAL,"465,600.00"
1415 ALRAHEEM MEDICAL CENTRE LIMITED,"465,240.00"
1416 MOKOWE MEDICAL CENTRE FAZA,"464,560.00"
1417 NAVAKHOLO SUB COUNTY HOSPITAL,"464,320.00"
1418 THIKA NURSING HOME HOSPITAL LTD,"464,080.00"
1419 AZMI MEDICAL CENTRE AND NURSING HOME LIMITED,"463,680.00"
1420 VERNA HEALTH CENTRE,"463,680.00"
1421 STAR CHILDREN HOSPITAL,"461,440.00"
1422 SOUTH WAY MEDICAL CENTER LIMITED,"460,240.00"
1423 LUPE MEDICAL CENTRE,"460,140.00"
1424 KIWANDANI DISPENSARY,"460,000.00"
1425 MIMOSA COTTAGE HOSPITAL,"460,000.00"
1426 ZAYYED NURSING HOME LIMITED,"459,200.00"
1427 ESHISIRU MEDICAL COTTAGE,"459,200.00"
1428 SHEPHER LIFECARE MEDICAL CENTER,"459,200.00"
1429 MWINGI DOCTOR'S PLAZA LIMITED,"458,380.00"
1430 PAP KODERO HEALTH CENTRE,"458,000.00"
1431 VALLEY SPRINGS HEALTHCARE,"457,950.00"
1432 FAWZAN NURSING HOME,"456,960.00"
1433 KABARNET COTTAGE HOSPITAL LIMITED,"456,080.00"
1434 ROBLESSING MEDICAL CENTRE,"454,720.00"
1435 RAPHA MAKUENI NURSING HOME,"452,590.00"
1436 THE WHITE CRESCENT HOSPITAL,"452,400.00"
1437 MPEKETONI SUB COUNTY HOSPITAL,"451,680.00"
1438 AL HIKMA MEDICAL CENTRE AND NURSING HOME LIMITED,"450,240.00"
1439 MANDERA NASSER NURSING HOME AND PATHOLOGY CENTRE LIMITED,"450,240.00"
1440 TULAH MEDICAL SERVICES,"450,080.00"
1441 KASARANI MATERNITY &amp; NURSING HOME,"449,600.00"
1442 MAMA NURSING HOME KABABU,"448,880.00"
1443 AL-RAYAN CHILD AND FAMILY CARE,"448,000.00"
1444 DILMA NURSING HOME LIMITED,"448,000.00"
1445 PORT FLORENCE COMMUNITY HOSPITAL HOMA BAY,"448,000.00"
1446 NAITIRI SUB-COUNTY HOSPITAL,"447,760.00"
1447 ALLIANCE MEDICAL CENTRE MOMBASA,"447,300.00"
1448 WAJIRBOR MEDICAL CENTRE LIMITED,"445,760.00"
1449 KIANJOKOMA PURE MEDICARE HOSPITAL,"445,760.00"
1450 CITYMED COTTAGE HOSPITAL NYANDARUA,"445,760.00"
1451 ASHABITO MEDICAL CENTRE,"445,600.00"
1452 NASSI HOSPITALS,"444,080.00"
1453 TAYSIR MEDICAL CENTRE LIMITED,"443,520.00"
1454 EMUHAYA SUB-COUNTY HOSPITAL,"443,200.00"
1455 MANYATTA COMMUNITY NURSING HOME,"443,200.00"
1456 PRECISE DIAGNOSTIC IMAGING,"443,200.00"
1457 DOPHIL NURSING &amp; MATERNITY HOME NOMIYA FAITH BASED,"439,840.00"
1458 MOUNTAIN VIEW MEDICAL CENTRE-CHAKA LIMITED,"439,040.00"
1459 A.C.K NAMASOLI HEALTH CENTRE,"438,880.00"
1460 EMALI HEALTH SERVICES,"438,730.00"
1461 BLESSED TO BLESS HEALTHCARE LIMITED,"438,560.00"
1462 MELCHIZEDEK HOSPITAL LTD,"438,480.00"
1463 KALKAAL NURSING HOME,"436,800.00"
1464 BIFNA MEDICAL CLINIC,"436,800.00"
1465 VENUS APOLLO MEDICAL CENTRE LTD,"436,800.00"
1466 WESTLANDS HOSPITAL,"436,600.00"
1467 MOGOTIO SUB-COUNTY HOSPITAL,"436,080.00"
1468 AMOYO HEALTHCARE MEDICAL CLINIC,"432,320.00"
1469 PONALABS HEALTHCARE SERVICES LIMITED,"432,320.00"
1470 NANYUKI COTTAGE HOSPITAL,"431,200.00"
1471 UCHUMI MEDICAL CENTRE LIMITED,"430,080.00"
1472 SHIFA TAQWA HOLDINGS LIMITED,"430,080.00"
1473 AHERO MEDICAL CENTER,"430,080.00"
1474 NYARANGI MEDICAL CENTRE LTD,"430,080.00"
1475 MAMA MARIA CLINIC,"430,080.00"
1476 SAFA NURSING HOME,"429,960.00"
1477 AMBIRA SUB-COUNTY HOSPITAL,"428,240.00"
1478 KEUMBU SUB-COUNTY HOSPITAL,"427,840.00"
1479 KIJANAHERI MEDICAL CENTRE,"426,720.00"
1480 ANKA HOSPITAL - ISIOLO,"426,720.00"
1481 KAALENG HEALTH CENTER,"426,320.00"
1482 TRANSMARA WEST SUB-COUNTY HOSPITAL,"426,080.00"
1483 SUBLIME HEALTHCARE LIMITED,"426,000.00"
1484 ETHIL MEDICAL SERVICES LIMITED,"425,600.00"
1485 EMALIA COMMUNITY HEALTH CENTER,"425,600.00"
1486 THE SAMARIMED CENTRE,"425,440.00"
1487 GOLDJAR HOSPITAL LIMITED,"423,360.00"
1488 BUNGOMA CHILDREN'S CLINIC LIMITED,"423,360.00"
1489 DADAAB SUB-COUNTY HOSPITAL,"422,400.00"
1490 HOMEGROUND MEDICAL CENTRE,"421,120.00"
1491 UZURI AFYA MEDICAL CENTRE,"418,880.00"
1492 STIRLING MEDICAL CENTRE,"418,720.00"
1493 MOSORIOT SUB-COUNTY HOSPITAL,"417,440.00"
1494 ADC MARKET NURSING HOME LIMITED,"416,640.00"
1495 ALPHIL MATERNITY AND NURSING HOME,"416,640.00"
1496 MAMAS NURSING HOME- RIAT,"416,640.00"
1497 BEKAM MEDICAL NURSING CENTER,"416,640.00"
1498 CHUKA NURSING HOME,"416,480.00"
1499 LELMOLOK NURSING HOME,"416,320.00"
1500 GETWAY MEDICAL SERVICES,"414,640.00"
1501 ASAD MEDICAL CENTRE,"413,280.00"
1502 JADUONG' FANUEL ONYANGO AGUMBA MEMORIAL HOSPITAL,"413,280.00"
1503 IBENO SUB-COUNTY HOSPITAL,"412,240.00"
1504 KALMEYEE NURSING HOME LIMITED,"412,160.00"
1505 WAJIR MATERNITY AND NURSING HOME LTD,"410,040.00"
1506 EL-ADO DISPENSARY,"410,000.00"
1507 THEKENSWED HOSPITAL LTD,"410,000.00"
1508 WATH ONGER DISPENSARY,"410,000.00"
1509 DAACAD MEDICAL CENTER LIMITED,"409,920.00"
1510 MEMORATA MEDICAL CENTRE LTD,"409,920.00"
1511 LIKUYANI SUB COUNTY HOSPITAL,"408,880.00"
1512 THE NORTH KARSA NURSING HOME LIMITED,"408,720.00"
1513 NYAMAGWA CATHOLIC HEALTH CENTRE,"408,720.00"
1514 MUSHRAF NURSING HOME LIMITED,"407,680.00"
1515 THE LAARE NURSING HOME AND MATERNITY,"407,680.00"
1516 CHAKOWUOTH HEALTH SERVICES,"407,680.00"
1517 WAYAM NURSING HOME,"406,480.00"
1518 TUNASH MEDICAL CENTRE LIMITED,"405,440.00"
1519 ZANIK MEDICAL CENTRE,"405,440.00"
1520 TAWHEED COMMUNITY NURSING HOME HOLA,"404,860.00"
1521 FIGO CARE PLUS (K) LIMITED,"404,700.00"
1522 ROSA GRACIA SPECIALISTS HOSPITAL-CLINIC LIMITED,"404,200.00"
1523 STAMAX MEDICAL CENTRE,"403,200.00"
1524 CLASTAN MEDICAL SERVICES,"403,200.00"
1525 PRIME GALA MEDICAL CENTRE LIMITED,"403,200.00"
1526 NALA MATERNITY &amp; NURSING HOME,"402,720.00"
1527 ACELA MEDICAL CENTRE LIMITED,"400,880.00"
1528 FRIENDS KAPTAMA HEALTH CENTRE,"399,440.00"
1529 CHESIKAKI HEALTH CENTRE,"398,720.00"
1530 ST NEWFREB HOSPITAL LIMITED,"398,720.00"
1531 IMMACULATE HEART OF MARY MISSION HOSPITAL KILIMAMBOGO,"398,560.00"
1532 SAYAYI HOSPITAL LIMITED,"397,520.00"
1533 SIBOTI MODEL HEALTH CENTRE,"397,360.00"
1534 NYATIKE HEALTH CENTRE,"397,200.00"
1535 EKERENYO AMANI HEALTH CENTRE,"396,360.00"
1536 SPICAS MEDICAL CENTRE LTD,"395,680.00"
1537 PATANISHO MATERNITY &amp; NURSING HOME,"395,360.00"
1538 REHEMA HOSPICE AND CLINIC LIMITED,"394,020.00"
1539 KANYAKINE SUB-COUNTY HOSPITAL,"393,790.00"
1540 THE NAIROBI WOMEN'S HOSPITAL NAIVASHA,"393,120.00"
1541 WAJIR MEDICAL NURSING ZONE LIMITED,"392,000.00"
1542 PLEASURE POINT MEDICAL CENTRE LIMITED,"392,000.00"
1543 KAAFI NURSING HOME LIMITED,"392,000.00"
1544 BEHZAD NURSING HOME LIMITED,"392,000.00"
1545 IGORERA MEDICAL CLINIC,"392,000.00"
1546 SISTER FREDAS MEDICAL CENTRE,"391,840.00"
1547 PIPELINE MATERNITY &amp; NURSING HOME,"390,160.00"
1548 KUOYO HEALTH CENTRE,"390,000.00"
1549 RUBEN HEALTH CENTRE,"390,000.00"
1550 GALANA COTTAGE NURSING HOME LIMITED,"389,760.00"
1551 BILABIL MEDICAL CLINIC LIMITED,"389,760.00"
1552 ST. ANNES SEGA MISSION HOSPITAL,"389,760.00"
1553 KITARE HEALTH CENTRE,"388,800.00"
1554 OLYMPUS MEDICAL CENTRE LIMITED,"388,422.50"
1555 GRACE HEAL HEALTH CARE,"387,520.00"
1556 RODI-AGAPE COMMUNITY MEDICAL CENTRE,"387,520.00"
1557 GACAL BUDGET HOSPITAL,"386,400.00"
1558 OTHORO SUB-COUNTY HOSPITAL,"385,920.00"
1559 ST. LUKES MEDICAL CENTRE,"385,700.00"
1560 MEDITOX HEALTHCARE SERVICES LIMITED,"385,280.00"
1561 MAKOROR HEALTH CENTRE,"384,080.00"
1562 KALMALAB NURSING HOME LIMITED,"384,080.00"
1563 AGISO HEALTHCARE,"383,040.00"
1564 ZAHIR HEALTH CARE,"382,880.00"
1565 KUTULO HEALTH CENTER,"382,880.00"
1566 KIMONGE HEALTH CENTRE,"382,800.00"
1567 FAIRVIEW MEDICAL CENTRE,"382,400.00"
1568 LYSON MANYATTA MEDICAL &amp; LABORATORY SERVICES LIMITED,"382,080.00"
1569 RFH HEALTHCARE-RUIRU,"381,440.00"
1570 BUKAANSOCOD NURSING HOME LIMITED,"380,800.00"
1571 BELLA DISPENSARY,"380,000.00"
1572 ANSARI MEDICAL CLINIC &amp; LABORATORY,"379,680.00"
1573 WAMUMU HOSPITAL LTD,"379,680.00"
1574 AWASI CATHOLIC MISSION HEALTH CENTRE,"379,600.00"
1575 MEPHI HEALTH SERVICES LTD-LAMU,"378,400.00"
1576 GARSIN HEALTHCARE AND NURSING HOME LTD,"376,320.00"
1577 MANDERA MEDICARE CLINIC,"376,320.00"
1578 SALA HEALTHCARE SERVICE LIMITED,"376,320.00"
1579 AZIM NURSING HOME LIMITED,"376,320.00"
1580 QATIS NURSING HOME LTD,"376,160.00"
1581 AVOYA MEDICAL CENTER,"375,120.00"
1582 AL-SHAKUUR NURSING HOME LIMITED,"374,080.00"
1583 ZEVA MEDICAL CENTRE,"374,080.00"
1584 R.C.E.A PLATEAU MISSION HOSPITAL,"371,240.00"
1585 GOLGOTHA MEDICAL CENTRE,"370,640.00"
1586 ARAWA HOSPITAL LIMITED,"369,600.00"
1587 BEEHIVE MEDICAL SERVICES,"369,600.00"
1588 TAMRIR MEDICAL CENTRE LIMITED,"367,360.00"
1589 VITAL VALLEY HOSPITAL,"367,360.00"
1590 PHARMACOSY MEDICAL CENTRE KEGATI,"367,360.00"
1591 AL-SIHA NURSING HOME LIMITED,"366,240.00"
1592 YABICHO HEALTH CENTRE,"365,120.00"
1593 RIDWAN NURSING HOME LIMITED,"365,120.00"
1594 MBEERE SUB-COUNTY HOSPITAL,"365,040.00"
1595 MUMIAS LEVEL 4 HOSPITAL,"364,900.00"
1596 TAMILESS GRACE NURSING HOME LIMITED,"364,800.00"
1597 KAL HEALTH NURSING HOME LIMITED,"362,880.00"
1598 FLODER MEDICAL CENTRE,"362,880.00"
1599 NGUMBA MEDICAL &amp; LABORATORY SERVICES,"362,880.00"
1600 SIO PORT SUB-COUNTY HOSPITAL,"362,320.00"
1601 BLUE RIDGE MEDICAL - THIKA,"362,100.00"
1602 ESTHER MEMORIAL MATENITY &amp; NURSING HOME,"360,640.00"
1603 BLESSED COMMUNITY MEDICAL CLINIC,"360,000.00"
1604 ISIOLO DRUG MART MEDICAL CENTRE,"359,280.00"
1605 NYAMBENE CLINICAL SERVICES AND NURSING HOME,"359,280.00"
1606 LENGO MEDICAL CLINIC,"358,800.00"
1607 BORDERLINE HEALTHCARE LIMITED,"358,400.00"
1608 GUBA HEALTH CENTRE,"358,400.00"
1609 NEW DEGREE MEDICAL CENTRE,"358,400.00"
1610 BUSIA BASE BOARDER FAITH MEDICAL CENTRE,"358,400.00"
1611 UKWALA SUB-COUNTY HOSPITAL,"357,940.00"
1612 NIGHTINGALE MEDICAL CENTRE.,"356,000.00"
1613 MASUUD PHARMACY AND MEDICAL CENTRE LIMITED,"353,920.00"
1614 KOYANI MEDICAL CENTER,"353,920.00"
1615 ST MARY KACHUNGO BEST MEDICAL CLINIC AND LABORATORY SERVICES,"353,920.00"
1616 EMMANUEL MISSION HEALTH CENTRE,"352,720.00"
1617 LIBEHIA HEALTHCARE SERVICES LTD,"351,680.00"
1618 HUSNAIN NURSING HOME LIMITED,"351,680.00"
1619 SOAL MEDICAL CENTRES,"351,680.00"
1620 ROSEWOOD NURSING HOME,"351,680.00"
1621 WADANI NURSING HOME LIMITED,"351,520.00"
1622 ST.JOHN THE BAPTIST -METABURO,"351,520.00"
1623 TSEIKURU SUB-COUNTY HOSPITAL,"349,680.00"
1624 THE QORAHEY NURSING HOME LIMITED,"349,440.00"
1625 SPRINTLIGHT HOSPITAL LIMITED,"349,440.00"
1626 IKUTHA FAITH NURSING HOME LIMITED,"349,280.00"
1627 KISHON HEALTH CENTRE,"349,280.00"
1628 IJARA SUB-COUNTY HOSPITAL,"348,480.00"
1629 KAMOR NURSING HOME LIMITED,"347,200.00"
1630 THE MODERN LIBERTY HOSPITAL LIMITED,"347,200.00"
1631 ALPHIL MEDICAL CENTRE LIMITED- KABURWO,"347,200.00"
1632 APIDA MEDICAL CENTRE,"347,200.00"
1633 SPERANSA HEALTH CARE LIMITED,"347,200.00"
1634 KABUCHAI HEALTH CENTRE,"346,880.00"
1635 KAPTANAI HEALTH CENTRE,"346,400.00"
1636 HOPLAN MEDICAL CENTER,"346,000.00"
1637 NGONG RAPHA HOSPITAL,"345,440.00"
1638 SIPILI MATERNITY AND NURSING HOME ANNEX,"344,960.00"
1639 ST. MICHAEL NURSING HOME,"344,320.00"
1640 ST TERESA ASANTE NAGOYA DISPENSARY,"343,760.00"
1641 ST.JOSEPH'S LOWARENGAK HEALTH CENTRE,"343,440.00"
1642 DOCTORS CENTRE-KITUI,"343,200.00"
1643 SALSABIIL MEDICAL CENTRE,"342,720.00"
1644 ENOCKHAN HOSPITAL LTD,"342,720.00"
1645 GESUSU ADVENTIST MISSION HOSPITAL,"341,520.00"
1646 JOMVU MODELHEALTH CENTRE - JOMVU KUU,"340,000.00"
1647 KIKOKO MISSION COTTAGE HOSPITAL,"339,200.00"
1648 ENDO HEALTH CENTRE MISSION,"338,960.00"
1649 RFH HEALTHCARE HOSPITAL - RUAKA,"338,640.00"
1650 IGUHU SUB-COUNTY HOSPITAL,"338,360.00"
1651 AL SHIFAC NURSING HOME LIMITED,"338,240.00"
1652 QUINTAS MEDICAL CENTRE LIMITED,"338,240.00"
1653 TEI WA YESU FAMILY CARE CENTRE,"337,920.00"
1654 TIONYCARE HOSPITAL LIMITED,"337,440.00"
1655 ST.THOMAS MATERNITY HOSPITAL -FERRY BRANCH,"336,880.00"
1656 SOLOTA NURSING HOME LIMITED,"336,000.00"
1657 THE NAIROBI FAMILY HOSPITAL AND CLINICS- KISII,"336,000.00"
1658 BRISTOL PARK NURSING HOME -UTAWALA,"336,000.00"
1659 DANABA CARE HOSPITAL LIMITED,"334,640.00"
1660 QURACLE NURSING HOME,"333,760.00"
"1661 IMPACT RESEARCH ,TRAINING AND HEALTHCARE SERVICES","333,760.00"
1662 TONGAREN MODEL HEALTH CENTRE,"333,080.00"
1663 OLCHOBOSEI MEDICAL CENTRE,"332,960.00"
1664 MALELA LEVEL 4 HOSPITAL,"332,560.00"
1665 MANHAL NURSING HOME IMITED,"331,520.00"
1666 KATHATHANI MEDICAL CENTRE,"331,520.00"
1667 SHANTA ABAQ DISPENSARY,"331,360.00"
1668 GOD AGAK HEALTH CENTRE,"330,540.00"
1669 CHEPTUR HEALTH SERVICES,"330,400.00"
1670 QOFOLE NURSING HOME LIMITED,"330,320.00"
1671 JOY-ELLEN WOMENS HOSPITAL LTD,"330,080.00"
1672 BULLA POWER MEDICAL CENTRE LIMITED,"329,280.00"
1673 QUEENTERIC ANNEX HOSPITAL-KISUMU BRANCH,"329,280.00"
1674 RIOKINDO S.D.A DISPENSARY,"329,280.00"
1675 JODAMS MEDICAL MATERNITY CLINIC,"329,280.00"
1676 BORDERPOINT MEDICAL CENTER LIMITED,"329,120.00"
1677 ST ANGELA MEDICAL CENTRE,"328,960.00"
1678 NGALASIA DISPENSARY,"328,640.00"
1679 MOKOWE MEDICAL CENTRE,"327,040.00"
1680 HUSNA WELLNESS CENTRE LIMITED,"327,040.00"
1681 REHEMA HEALTHCARE CLINIC,"327,040.00"
1682 KHAIRAT MEDICAL CENTRE,"326,140.00"
1683 NELLY NURSING HOSPITAL AND MATERNITY,"325,680.00"
1684 ISIOLO COUNTY NURSING HOME,"325,200.00"
