provider_name,amount
Blue Nile Medical Clinic,100800.0
Mandera Wellness Centre Annex Co.Limited,100800.0
Bloom Surgical Centre Limited -Kisumu,100800.0
Kisima Diagnostic & Treatment Centre,100800.0
Arabia Nursing Home,100800.0
Foothill Medical Clinic,100800.0
Everheals Medical Centre,100800.0
Holy Family Oriang Health Centre,3100800.0
Golden Heart Clinic,100800.0
Fayya Nursing Home,100720.0
Baraka Hospital,100720.0
Rfh Healthcare Ruiru,100560.0
Santamore Specialized Surgical Hospital,100480.0
Dienya Health Centre,100160.0
Miranga Sub County Hospital,100160.0
Shianda Dispensary,100160.0
Chebororwa Health Centre,100000.0
Shiru Health Centre,100000.0
Nadoto Dispensary,100000.0
Lomut Dispensary,100000.0
Parayon Dispensary,100000.0
Qarsahama Dispensary,100000.0
Afarshanle Dispensary,100000.0
Subra Healthcare Services,100000.0
Sukelaquli Dispensary,100000.0
Harwale Dispensary,100000.0
Olchorro Health Centre,100000.0
Kahawa West Health Centre,100000.0
Ang'Iya Dispensary,100000.0
Bondeni Sub County Hospital,100000.0
Tegatsub-County Hospital,100000.0
Reuben Health Centre (Gok),100000.0
Kagondo Emmanuel Mission Hospital,99600.0
Kalimoni Mission Hospital Ruiru Branch,98960.0
Makaror Dispensary,98560.0
Alibrar Medical Centre Limited,98560.0
Nashad Nursing Home,98560.0
Mokowe Medical Centre,98560.0
St Mary Mission Health Centre Chelelemuk,98400.0
Usao Health Centre,98400.0
Isibania Mission Health Centre,98240.0
Palm Beach Hospital,97200.0
Quintas Medical Centre Limited,97200.0
Caritas Community Hospital,97200.0
Mumoni Maternity And Nursing Home,96320.0
Ponalabs Health Services,96320.0
Dolma Medical Centre,96320.0
Health Pact Medical Centre,96320.0
Comfy Health Care Ltd,96160.0
Quality Dialysis Kenya Ltd,95850.0
Menorah Medical Institute K. Limited,95850.0
Sublime Health Care Limited,95850.0
Bura Sub-County Hospital (Garissa),94080.0
Malifisa Hospital Limited,94080.0
Elbi Healthcare,94080.0
Centrumberliner Medical Center,94080.0
Speransa Health Care Limited -Borabu,94080.0
Tambach Sub-County Hospital,94000.0
Kabichbich Health Centre,93440.0
Tot Sub County Hospital,92880.0
Bloom Hospital Nakuru Ltd,91860.0
Sisit Medical Services,91840.0
Petcan Hopewell Medical Clinic And Diagnostic Centre Ltd,91840.0
Mutomo Sub County Hospital,90960.0
Marereni Dispensary,90000.0
Baolala Dispensary,90000.0
Mbale Rural Health Training Centre,90000.0
Kalicha Dispensary,90000.0
Konyao Health Centre,90000.0
Kapyego Health Centre,90000.0
Angata Health Centre,90000.0
Kiwamu Dispensary,90000.0
Nyeri Town Health Centre,90000.0
Gagaba Dispensary,90000.0
Kalimapus Dispensary,90000.0
Koromey Dispensary,90000.0
Mwingi Medicare Centre-Ltd,90000.0
Usubey Dispensary,90000.0
Waithaka Health Centre,90000.0
Babadogo Health Centre,90000.0
Hoplan Medical Center,89600.0
Nyamaiya Medical Center,89600.0
Cgtrh Mtongwe Outreach Centre,89600.0
Carlifonia Medical Centre,89600.0
Kiusyani Medicate Limited,89600.0
Mago Care Health Centre,89600.0
The North Karsa Nursing Home Limited,89600.0
Hexagon Medical Limited,89600.0
The Fork Hospital Kenya,89600.0
Lenmek Healthcare Annex Magenche,89600.0
Queenspark Medical Centre,89440.0
Matercare Maternity Hospital,88960.0
Dom Cottolengo Health Centre-Mukothima,88400.0
"Hawi Medical Centre, Nyatoto",88400.0
Nyang'Oma Mission Health Centre,87360.0
Eldoret Medical Specialist Centre,87360.0
Anfac Nursing Home,87360.0
Wajir Tb Manyatta Sub County Hospital,87360.0
Bestcare Hospital Ltd,87360.0
Sashma Nursing Home Limited,87360.0
Regaol Barnabas Medical Centre,87360.0
Asumbi Annex Dispensary,87360.0
Langata Hospital,87360.0
New Degree Medical Centre,87360.0
Riyaad Medical Centre Limited,87360.0
Chakowuoth Health Services,87360.0
Isana Maternity And Nursing,87360.0
D Comboni Mission,87360.0
Deanesh Healthcare Medical Clinic,87360.0
Mukuyuni Sub-District Hospital,86720.0
Zetic Hospital Limited,86000.0
Holy Rosary Health Centre Ngonyek,85840.0
Sori Lakeside Hospital -Sindo Branch,85120.0
Wajir-Bor Health Centre,84800.0
Kapteldon Health Centre,84800.0
Nyali Children Hospital,84000.0
Joyellen Women Hospital,84000.0
Oasis Doctors Plaza Medical Centre (Migori),84000.0
Nyahururu Private Hospital,84000.0
Ebenezer Nursing Home,83760.0
Samaritan Hope Maternity & Nursing Home Limited.,83760.0
Village Of Hope,83760.0
Nyahera Sub-County Hospital,83680.0
Alphil Maternity And Nursing Home,82880.0
Nevlight Hospital Limited,82880.0
Dr. Ayoma Ojwang Memoral Clinic,82880.0
Kathathani Medical Centre,82880.0
Mamas Nursing Home,82880.0
Lapkeyet Betalife Medical Limited,81680.0
Ruiru Hospital Limited,81680.0
Tamim Medical Centre Ltd,80640.0
Pwani Maternity And Nursing Home,80640.0
Got Oyaro Health Centre,80640.0
New Hope Medical Clinic (Manga),80640.0
Al-Baitul Tiiba Hospital Limited,80640.0
Busia Base Boarder Faith Medical Centre,80640.0
Corner B Hospital Limited,80640.0
Dosage Medical Centre,80640.0
Gesusu Sub-County Referral Hospital,80480.0
Othoro Sub County Hospital,80320.0
Kayole Hospital,80000.0
Bokole Cdf Dispensary,80000.0
Miritini Cdf Health Centre,80000.0
Mutituni Level 4 Hospital,80000.0
Alale Health Centre,80000.0
Kathonzweni Health Centre,80000.0
Emali Sub County Hospital,80000.0
Ywalateke Dispensary,80000.0
Tsangatsini Dispensary,80000.0
Chekalini Dispensary,80000.0
Kunya Dispensary,80000.0
Chachabole Dispensary,80000.0
Towfiq Dispensary,80000.0
Matayos Health Centre,80000.0
Kabatini Health Centre,80000.0
Riruta Health Centre,80000.0
Chemaner Dispensary (Bomet),80000.0
Esiarambatsi Health Centre,80000.0
Kimeswon Health Centre,80000.0
Huruma District Hospital,80000.0
Limuru Cottage Hospital Maternity Annex,80000.0
Ikanga Hope Diagnostic & Treatment Centre,79440.0
Kiritiri Health Centre,79280.0
Manyuanda Health Centre,79280.0
An Najah Medical Care Limited,78400.0
Esteemed Kutus Modern Hospital,78400.0
Pastrolcare Medical Centre Limited,78400.0
Jabii East Nursing Home Ltd,78400.0
Sipili Maternity And Nursing Home Annex,78400.0
Qolati Nursing Home Limited,78400.0
Solaya Medical Centre,78400.0
Ngurubani Medical Services -Gategi,78400.0
Kapsokwony Family Care Medical Centre,78400.0
Cheldeb Medical Clinic,78400.0
Moding Health Centre,77920.0
Radiant Group Of Hospitals Kasarani Sportsview,77280.0
Katani Hospital,77200.0
Kamor Infectious Diseases Hospital,77200.0
Jamii Medical Clinic Mukuru,77200.0
Kalacha Referal Sub County Hospital,77200.0
Wagalla Health Centre,76880.0
Eshibinga Health Centre,76160.0
Birkan Nursing Home Limited,76160.0
Bula Afya Nursing Home Limited,76160.0
Siloam Hospital Ltd Bomet,76160.0
Kaiboi Mission Health Centre,75840.0
Ololulunga Sub- County Hospital,75680.0
St. Mary Health Services,75680.0
Africare Dialysis Centres Limited- Muranga,74550.0
Asad Medical Centre,73920.0
Al-Muzayny Hospital,73920.0
Goldjar Hospital Limited,73920.0
Madyan Nursing Home Limited,73920.0
Esani Sub-County Hospital,73600.0
Flourspar Health Centre,73440.0
Fountain Healthcare,72720.0
Rosa Gracia Specialists Hospital Clinic Limited,72500.0
Bore Hole 11 Health Centre,72400.0
Sayyida Fatimah Hospital,72030.0
New Junction Health Centre,71680.0
Frevane Hospital,70320.0
Lianas Clinic Health Centre,70160.0
Jesse Kay Hospital,70080.0
Kimnai Dispensary,70000.0
Kibingei Dispensary,70000.0
Cheborgei Health Centre,70000.0
Emurua Dikirr Health Centre,70000.0
Ogwedhi Health Centre,70000.0
Kipsaraman Dispensary,70000.0
Bar Ndege Dispensary,70000.0
Akala Health Centre,70000.0
Lorugum Sub-County Hospital,70000.0
Kanamai Health Services,70000.0
Ong'Ielo Health Centre,70000.0
Blessed Community Medical Clinic,70000.0
Manunga Health Centre,70000.0
Mulot Catholic Dispensary,70000.0
Subukia Health Centre,70000.0
Chepkigen Health Centre,70000.0
Ngegu Dispensary,70000.0
Uthiru Muthua Health Centre,70000.0
Oljabet Health Centre,70000.0
Mediwell Healthcare,69440.0
Starmax Medical Centre,69440.0
Masuud Pharmacy And Medical Centre Limited,69440.0
Ethil Medical Services Limited,69440.0
Brighton Medical Centre,69440.0
Alluc Medical Centre,69440.0
Thika Nursing Home,69440.0
Salaam Nursing Home,69440.0
St Cornel Medical Centre Samburu,69440.0
Melchezedek Hospital,67200.0
Ndia Medical Centre,67200.0
Rosewood Nursing Home,67200.0
Kinoro Sub-District Hospital,67200.0
Arizona Medical Center Limited,67200.0
Borderline Healthcare Limited,67200.0
Prime Gala Medical Centre Ltd,67200.0
Hodhan Medical Clinic And Eyecare Limited,67200.0
Nyalenda Nursing Home,67200.0
Husna Wellness Centre Limited,67200.0
Chest & Skin Clinic Ishiara,67200.0
Bethsaida Eye Centre Limited,67200.0
Roman Maternity And Nursing Home,67200.0
Fawzan Nursing Home,67200.0
Citymed Cottage Hospital (Nyandarua),67200.0
Modesty Medical Centre,67200.0
Bay Leaf Health Center,67200.0
Manal Medical Centre,67200.0
Gamaala Medical Centre Limited,67200.0
Kabati Medicare Health Services Nursing Home,67200.0
Takaba Nursing Home Ltd,67200.0
Connection Health Services Limited - Malaba Town,67200.0
Bungoma Wema Centre,67200.0
Chashleeda Medical Centre-Nyamira,67200.0
Peruja Hospital,67200.0
Soin Sub County Hospital,67040.0
Shafshafey Health Centre,67040.0
Kwanza Sub County Hospital,66960.0
Rfh Komarock,66960.0
Northlight Hospital Limited,66720.0
Tabernacle Medical Clinic,66000.0
Likoni Catholic Hospital,66000.0
Grandmed Hospital,64960.0
Queens And Kings,64960.0
Medicyl Hospital Care Limited,64960.0
Jameel Medical Centre,64960.0
Flc Fountain Mission Hospital,64960.0
Lambar Nursing Home Limited,64960.0
Gither Dispensary,64960.0
Chemwa Bridge Dispensary,64960.0
Arror Health Centre,64800.0
Warankara Health Centre,64800.0
Divine Mercy Kithatu Dispensary,64800.0
Alliance Medical Centre (Mombasa),63900.0
Meridian Equator Hospital,63900.0
Jamhuri Life Care Hospital Limited,63840.0
Poplar Hospital Limited,63840.0
The Gabano Hospital,63840.0
Medicatia Hospital,63680.0
Tei Wa Yesu Hospital,63600.0
Neema Hospital (Ruiru),63600.0
Eramba Dispensary,63440.0
The White Crescent Hospital,63360.0
Eshiabwali Health Centre,62720.0
Odino Health Centre,62720.0
Pharmacossy Medical Centre,62720.0
Bulshawi Nursing Home Limited,62720.0
Uzuri Afya Medical Centre,62720.0
Kakamega Grace Medical Centre,62720.0
Adungosi Medical Clinic,62720.0
Highfield Hospital,62720.0
Bulle Medical Centre,62720.0
Mainland Relief Hospital,62720.0
Sismexy Diagnostic And Medical Centre,62720.0
Future Life Community Nursing And Maternity Home,61520.0
Little Sisters Of St.Francis -St Claire Medical Centre,61520.0
Romkan Medical Centre,61520.0
Mama Plister Blair Health Centre,61360.0
Pipeline Nursing Home,61360.0
Nyamaraga Health Centre,61200.0
Vitalray Health Solutions Ltd,60600.0
Dayow Hospital Limited,60480.0
Ahli Hospital Limited,60480.0
Nyangande Sub County Hospital,60480.0
Jumupamozzi Medical Centre,60480.0
Shifaa Nursing Home,60480.0
Maimoon Hospital,60400.0
Macalder Sub-County Hospital,60240.0
Mother Kevin Catholic Health Centre,60080.0
Matasia Nursing Home,60000.0
Ndovu Health Centre,60000.0
Shimo La Tewa Annex Dispensary (Gk Prison),60000.0
Lokitaung Sub County Hospital,60000.0
Bangale Dispensary,60000.0
Ting'Wangi Health Centre,60000.0
Kibwareng Health Centre,60000.0
Kanyarkwat Dispensary,60000.0
Lukusi Dispensary,60000.0
Muyeye Health Centre,60000.0
Sirembe Dispensary,60000.0
Engashura Health Centre,60000.0
Githiga Health Centre,60000.0
Jibana Sub District Hospital,60000.0
Saba Saba Health Centre,60000.0
Benmac Clinic,60000.0
Awach Health Centre,60000.0
Momoniat Health Centre,60000.0
Bisunu Dispensary,60000.0
Ikombe Dispensary,60000.0
Elele Dispensary,60000.0
Tarama Dispensary,60000.0
Chepkanga Health Centre,60000.0
Moiben Health Centre,60000.0
Tenwek Hospital-Kaboson Dispensary,60000.0
Kanganga Dispensary,60000.0
Ainamoi Health Centre,60000.0
Torosei Dispensary,60000.0
Kapkoros Sub-County Hospital,60000.0
Kambiri Health Centre,60000.0
Ileho Health Centre,60000.0
Magina Health Centre,59280.0
Kipchimchim Mission Hospital,59280.0
Mariwa Health Centre,58960.0
Sori Lakeside Hospital- Ndhiwa,58240.0
Hopps Kliniks Clinic,58240.0
Benards Vision Medical Centre,58240.0
Bethany Hillcrest Clinic Olchorro,58240.0
The Clin-Eve Hospital Limited,58240.0
Kajuki Health Centre,58080.0
Novasspecialist Hospital-Lodwar (Cancer And Infectious Desease ),57120.0
Mikulinzi Nursing Home,57120.0
Mundobelwa Health Centre,57040.0
Rehema Hospice And Clinic Limited,57040.0
Kwa Murimi,56880.0
Likindu Dispensary,56880.0
Life Point Hospital,56800.0
Marpe Medicentre,56000.0
Mephibosheth Medical Clinic,56000.0
Mother Flora Medical Centre.,56000.0
St Jude Medical Care,56000.0
Eshisiru Medical Cottage,56000.0
Nyamusi Medical Centre,56000.0
Silka Medical Centre,56000.0
Ayman Medicare And Nursing Home Limited,56000.0
Firmview Medical Centre,56000.0
Raruowa Health Centre,56000.0
Mabole Health Centre,56000.0
Josiah Community Medical Centre,56000.0
Topcare Medical Center Subukia,56000.0
Ngamia Health Services,56000.0
Kijanaheri Medical Clinic (Marereni),55840.0
Lower Solai Health Centre,54800.0
Andersen Medical Centre,54800.0
Chepkorio Health Centre,54640.0
Bumala B Health Centre,54640.0
Ekalakala Health Centre,54480.0
Lessos Community Dispensary,54480.0
Blueturtle,53760.0
Northgate Hospital Limited,53760.0
Monteri Medical Hospital,53760.0
Libehia Healthcare Service Limited,53760.0
Kalmalab Nursing Home Limited,53760.0
Lakeside Integrated Medical Services(Naivasha),53760.0
Center View Medical Health Care,53760.0
God Kwer Dispensary,53600.0
Sacha Health Centre,53440.0
Elgonview Hospital Eldoret,53440.0
Apu Health Centre,53440.0
Alliance Medical Centre,53250.0
Nairobi Kidney Centre,53250.0
Renassances International Limited,53250.0
Kacheliba Dispensary And Mobile Clinic,52560.0
Mundika Maternity & Nursing Home,52400.0
Shikunga Health Centre,52400.0
Royal Medical Hospital & Maternity Home Limited Doctors Plaza,51520.0
The Life Gate Health Care Clinic,51520.0
Health Charge Medical Center,51520.0
Kamasengere Dispensary,51520.0
Bingwa Afya Clinic(Naivasha),51520.0
Milo Health Centre,51360.0
Matunda Maternity Home,51360.0
Mary Immaculate Health Centre Kaptagat,51360.0
Gacal Budget Hospital,50400.0
Tumaini Medical Clinic (Turkana Central),50400.0
Savannah Royal Hospital Garissa Limited,50400.0
P.A.G. (K) Mission Hospital Goibei,50320.0
Jilore Dispensary,50000.0
Shimbir Fatuma Health Centre,50000.0
Arbaqeyranso Dispensary,50000.0
Jomvu Model Health Centre,50000.0
Kaeris Dispensary,50000.0
Wagwe Health Centre,50000.0
Kipeto Dispensary,50000.0
Gotani Dispensary,50000.0
Kurangurik Health Centre,50000.0
Nyangu Dispensary,50000.0
Lihanda Health Centre,50000.0
Wagai Health Centre,50000.0
Malanga Health Centre,50000.0
Limuru Health Centre,50000.0
Tulwet Health Centre,50000.0
Letea Dispensary,50000.0
Birkan Dispensary,50000.0
Namwatikho Dispensary,50000.0
Keringet Nursing Home Ltd,50000.0
Kabo Dispensary,50000.0
Lari Hospital,50000.0
Enkoireroi Dispensary,50000.0
Watiti Dispensary,50000.0
Kibilay Dispensary,50000.0
Elben Dispensary,50000.0
Mutithi Health Centre,50000.0
Marie Stopes Kenya Eastleigh Nursing Home,50000.0
Dandelion Medical Centre,50000.0
Nyatalio Dispensary,50000.0
Dundori Health Centre,50000.0
Rongai Health Centre,50000.0
Kayole I Health Centre,50000.0
Kobodo Dispensary,50000.0
Nduga Dispensary,50000.0
Nyarut Health Centre,50000.0
Soy Health Centre,50000.0
Emarti Health Centre,49900.0
Mutha Health Centre,49280.0
Osman Medical Services Annex 1,49280.0
Solota Nursing Home Limited,49280.0
Mariakani Cottage Hospital Mlolongo,49280.0
Benane Nursing Home Limited,49280.0
Holy Spirit Health Centre Gilgil,48960.0
Magwagwa Health Centre,47920.0
Kilimani Assessment Center,47040.0
Cosgurow Healthcare Limited,47040.0
Tumaini Medicare,47040.0
Kamor Nursing Home Limited,47040.0
Iyabe District Hospital,46880.0
Nyawango Dispensary,46880.0
Lung'Anyiro Health Centre,46720.0
Lelmolok Nursing Home,46720.0
Janice Cholerton Medical & Cancer Centre (Golfcourse),46440.0
Mbungoni Catholic Dispensary,45840.0
Tranquil Hospital Limited,45840.0
Nuu Sub County Hospital,45840.0
Mayanja Dispensary,44800.0
Women Initiative Health Services,44800.0
Mwatate Community Health Care,44800.0
Suheyla Pharmaceuticals And Medical Centre,44800.0
Ungoe Community Medical And Dental Clinic,44800.0
Al-Zahrawi Nursing Home,44800.0
Bekam Medical Centre,44800.0
Bilal Hospital,44800.0
Umeyma Nursing Home Limited,44800.0
Better Living Hospital,44800.0
Orthopex Medical Clinic Kisumu,44800.0
Campel Medical Centre,44800.0
Disciples Of Mercy Clinic,44800.0
Waldiri Medical Centre,44800.0
Numeyr Medical Centre Limited,44800.0
Anka Hospital,44800.0
Maccabees Healthcare,44800.0
Gifted Minds Medical Centre,44800.0
Kegogi Nursing Home,44800.0
Bukembe Dispensary,44480.0
St. Joseph'S Amukura Mission Health Centre,44480.0
St Luke'S Hospital,43680.0
Kadenge Ratuoro Health Centre,43600.0
Lengo Medical Clinic,43600.0
Enzaro Health Centre,43600.0
The Gyno Solutions Center Limited,43440.0
Meridian Hospital,43440.0
Eshinutsa Health Centre,42560.0
The Savannah Hospital Limited,42560.0
The Nairobi Family And Maternity Hospital,42560.0
Bisharo Nursing Home (Hola),42560.0
Community Medical Centre (Kongowea),42560.0
Raycos Health Centre,42560.0
Siloam Appex Medical Centre,42560.0
Laare Maternity,42560.0
Tahidi Nursing Home,42560.0
Jakaba,42560.0
Kamuwongo Hope Medicare Centre,42560.0
Genvis Medical Center,42560.0
Godber Health Centre,42400.0
Nguni Favour Medicare,42400.0
Junction Family Hospital,42400.0
Gongo Health Centre.,42400.0
Enoosaen Health Centre,42240.0
St Pius Musoli Health Centre,41360.0
Nasusi Dispensary,41200.0
Woodlands Hospital,40320.0
Beleview South Hospital Limited,40320.0
Kimathi Medical Services,40320.0
Mogonga Crescent Medical Centre,40320.0
Wenisa Medical Center,40320.0
Al-Masry Nursing Home Limited,40320.0
Nuru Ambusely Hospital,40320.0
Mercylite Medical Clinic- Ruiru,40320.0
Sinai Hospital,40320.0
Isiolo Drug Mart Medical Centre,40320.0
Mediheal Hospital,40000.0
Ammusait General Hospital,40000.0
Adu Dispensary,40000.0
Nariokotome Dispensary,40000.0
Mulanjo Dispensary,40000.0
Kapsait Dispensary,40000.0
Kipini Health Centre,40000.0
Chebangang Health Centre,40000.0
Masinga Model Health Centre,40000.0
Malkagufu Dispensary,40000.0
Entanda Health Centre,40000.0
Nyagoto Dispensary,40000.0
Serem Health Centre (Nandi South),40000.0
Kamketo Dispensary,40000.0
Mnyenzeni Health Centre,40000.0
Mukhe Dispensary,40000.0
Kimiti Level 4 Hospital,40000.0
Khaoya Dispensary,40000.0
Kangoletiang Dispensary,40000.0
South Horr Catholic Centre,40000.0
Mautuma Sub County Hospital,40000.0
Kapkures Health Centre (Nakuru West),40000.0
Ogango Health Centre,40000.0
Ogango Dispensary,40000.0
Manyoror Dispensary,40000.0
Budalangi Dispensary,40000.0
Kinarani Dispensary,40000.0
Mbwaleni Dispensary,40000.0
Juja Modern Hospital & Maternity,40000.0
Nyalunya Health Centre,40000.0
Subukia Sub County Hospital,40000.0
Kubihalo Dispensary,40000.0
Ruai Family Hospital - Tala,40000.0
Bamba Sub-District Hospital,40000.0
Yatta Health Centre,40000.0
Dasheq Dispensary,40000.0
Muthambi Health Centre,40000.0
Lukhuna Dispensary,40000.0
Kuvasali Health Centre,40000.0
Kibera Amref Health Centre,40000.0
Embakasi Health Centre,40000.0
Mlolongo Health Centre,40000.0
Malongo Dispensary,40000.0
Olmekenyu Dispensary,40000.0
Olbutyo Health Centre,40000.0
Medina Health Centre.,40000.0
Nyawita Dispensary,40000.0
Sabatia Sub County Hospital,40000.0
Langa Langa Dispensary,40000.0
Shamakhubu Health Centre,40000.0
Lokaburu Dispensary,40000.0
Rapha Paradise Health Centre,40000.0
Ojola Sub County Hospital,40000.0
Amurt Health Care Centre Malindi- Muyeye Clinic,40000.0
Limuru Valleymed Diagonistic Centre,40000.0
Kiptangwanyi Dispensary,39920.0
Aic Kijabe Hospital-Naivasha Medical Centre,39120.0
Olchobosei Medical Centre,39120.0
Majabu Medical Center,38080.0
Azmi Medical Centre And Nursing Home Limited,38080.0
Blessed To Bless Hospital,38080.0
Ramata Nursing Home,37920.0
Langata Health Centre,36880.0
Lokusero Dispensary,36800.0
Bura Sub-County Hospital,36800.0
St. Mary'S Mission Hospital Riftvalley Branch,36800.0
Havana Hospital,36800.0
Urenga Health Centre,36720.0
Afya International Hospital,36720.0
Amane Cottage Hospital,35840.0
Kimalel Health Center,35840.0
Mc Tumaini-Kirura,35840.0
Diamond Nursing Home Limited,35840.0
Beth Medical Services,35840.0
Athi River Medical Services,35680.0
Kapiyo Health Centre,34640.0
Abraar Hospital Limited,34640.0
Kinani Family Medical And Dental Care,34640.0
Uzima Uhai Health Centre,34480.0
V-Joint Medical Centre Limited,33600.0
Nabil Nursing Home,33600.0
Esikoma Community Hospital,33600.0
Al Nasri Nursing Home,33600.0
Hodhan Nursing Home,33600.0
Helfen Medical Centre,33600.0
Neema Hospital Ltd. Annex,33600.0
Eliane Royal Hospital Limited,33600.0
Nyambene Clinical Services And Nursing Home,33600.0
Mama Anns Odede Community Health Centre,33600.0
Manyatta Community Nursing Home- Ndhiwa,33600.0
Garissa Ent Medical Centre,33600.0
Vesi Githabai Nursing Home Limited,33600.0
Butula Mission Hospital (Busia),33600.0
Nyalkinyi Health Centre,33600.0
Frajoy Health Services Enterprises,33600.0
Giftland Medical Centre Ltd,33600.0
West Inland Hospital Limited,33600.0
Akedejoe Family Therapy And Cottage Medical Centre,33600.0
Nyaburi Clinic,33600.0
The Hamptons Hospital,33520.0
Wesley Mission Clinic Lanet,33440.0
Kahembe Health Centre,32500.0
Dandu Health Centre,32400.0
Lukolis Model Health Centre,32400.0
Mikinduri Health Centre,32400.0
Shivanga Health Centre,32240.0
Pearls & Psalms Hospital,31360.0
Bin-Barakat Medical Centre Limited,31360.0
Joint Partner Medical Clinic,31360.0
Clastan Medical Services,31360.0
The Grand Mtwapa Hospital Ltd,31360.0
Medforce Medical Centre,31360.0
Sare Family Medical Centre,31360.0
Capital Memorial Nursing Home - Kathonzweni,31360.0
Ivory Health Solution Limited,31360.0
Juventus Cottage And Nursing Home,31360.0
Salma Nursing Home Ltd,31360.0
Ongo Sub County Hospital,31200.0
Moyale Nursing Home,30240.0
Bristol Park Hospital,30240.0
Rera Health Centre,30160.0
Kagwa Health Centre,30160.0
Olivelink Healthcare,30160.0
Vipingo Health Centre,30000.0
Kharanda Dispensary,30000.0
Kizingo Health Centre,30000.0
Ndilidau Dispensary (Jipe),30000.0
Bamboo Health Centre,30000.0
Muumandu Health Center,30000.0
Gede Health Centre,30000.0
Ngomeni Health Centre (Magarini),30000.0
Ngao Hospital Tana River,30000.0
Luucho Dispensary,30000.0
Kabunyeria Health Centre,30000.0
Kyambeke Health Centre,30000.0
Kivaa Health Centre,30000.0
Madogo Health Centre,30000.0
Kaptalamwa Health Centre,30000.0
Katilu Health Centre,30000.0
Orwaki Dispensary,30000.0
Gathigiriri Health Centre,30000.0
Nguluni Health Centre,30000.0
Kadija Dispensary,30000.0
Kaparon Health Centre,30000.0
Ekitale Dispensary,30000.0
Bondeni Dispensary (Trans Nzoia West),30000.0
Baricho Dispensary,30000.0
Ganda Dispensary,30000.0
Abdisamad Dispensary,30000.0
Sikalame Dispensary,30000.0
Tala Health Centre,30000.0
Chumvi Dispensary,30000.0
Sikusi Dispensary,30000.0
Kongoni Health Centre,30000.0
Lare Health Centre,30000.0
Kaplamai Health Centre,30000.0
Gikambura Health Centre,30000.0
Mshongoleni Community Dispensary,30000.0
Utwiini Dispensary,30000.0
Machakha Dispensary,30000.0
Machesa Dispensary,30000.0
Gari Dispensary,30000.0
Bukokholo Dispensary,30000.0
Soba River Health Centre,30000.0
Mbuluni Dispensary,30000.0
St Bridgit Kalemunyang Dispensary,30000.0
Karumandi Health Centre,30000.0
Renice Family Medical Clinic,30000.0
Bukuma Dispensary,30000.0
Kapsoya Health Centre,30000.0
Langas Rcea,30000.0
St Monicah Dispensary Mwengenye,30000.0
Beta Care Hospital,30000.0
Baari Health Centre,30000.0
Geta Bush Health Centre,30000.0
Kelsa Family Clinic,30000.0
St Raphael Dispensary,30000.0
Life Poise Hospital,30000.0
El-Ram Dispensary,30000.0
Quracmathow,30000.0
Mulot Health Centre,30000.0
Ikumbi Health Centre,30000.0
Murindoku Dispensary,30000.0
Liberty Maternity And Nursing Home,30000.0
Dida Dispensary,30000.0
Meswo(Tunza) Medical Services,30000.0
Lafaley Dispensary,30000.0
Wagberi Dispensary,30000.0
Ogorji Dispensary,30000.0
Luuya Dispensary,30000.0
Lukhome Dispensary (Kabuchai),30000.0
Kalama Dispensary,30000.0
Ngano Health Centre,30000.0
Kasuku Health Centre,30000.0
Nyamasi Dispensary,30000.0
Kapkateny Dispensary,30000.0
Gitwamba Health Centre,30000.0
Irwaga Health Centre,30000.0
Kipsonoi Health Centre,30000.0
Lunakwe Dispensary,30000.0
Cheramei Dispensary,30000.0
Korogocho Health Centre,30000.0
Nyalenda Health Centre,30000.0
Shisaba Dispensary,30000.0
Nkoilale Health Centre,30000.0
Chembulet Health Centre,30000.0
Jambo Healthcare Limited,30000.0
Shanta Abaq Dispensary,29120.0
Saint. Mae Maternity Home,29120.0
Waberi Hospital Ltd,29120.0
Bondo Medical Clinic,29120.0
Etono Jab Medical Centre Limited,29120.0
Lukoye Healthcare,29120.0
Mephi Health Services Ltd-Lamu,29120.0
Miendo Dispensary,28960.0
Cgtrh Vikwatani Outreach Centre,28960.0
Isegere Toto Medical Clinic,27920.0
Murudef Dispensary,27920.0
Kakamega Central Maternity & Nursing Home Limited,26880.0
Dolphil Nursing & Maternity Home,26880.0
Khamulati Medical Clinic,26880.0
Remnant Digital Clinic,26880.0
The Avenue Medical And Diagnostic Centre,26880.0
Amoyo Healthcare Medical Clinic,26880.0
Sala Healthcare Service Limited,26880.0
Wayside Medical Clinic,26880.0
Mpeli Medical Centre,26880.0
Bala Health Centre,26880.0
Garissa Nursing Home Annex,26880.0
Ponacare Medical Ltd,26880.0
Abyan Hospital Limited,26880.0
Fatima Maternity Hospital,26800.0
Kyuso Sub County Hospital,25680.0
Mandera Medicare Clinic,24640.0
Kegondi Health Centre,24640.0
St.Mary Goretty Nyamonye Mission Health Centre,24640.0
Aflah Medical Centre,24640.0
Kasgunga Community Clinic,24640.0
Modern Redsea Nursing Home Limited,24640.0
Planet Family Hospital - Nyakoe,24640.0
New Kimilili Medical Clinic,24640.0
Rfh Healthcare Imara Branch,24640.0
Zion Ahadi Mediclinic,24640.0
Ngara Comprehensive Health Services Ltd,23520.0
Sunrise Evans Hospital,23520.0
Archers Post Sub-County Hospital,23440.0
Kismani Health Care Service,23440.0
Mtondia Medical Clinic,23440.0
Korowe Highway Hospital,22400.0
Simaho Mch/Fp Clinic,22400.0
